customer_id,order_id,product_id,product_name,category,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,promotion_type,holiday_flag,holiday_name,festival_flag,festival_name,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,weather,payment_method,delivery_status,year,quarter,week,day,day_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,season,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ema_7,ema_14,ema_30,expanding_mean,difference_1,difference_7,growth_rate,month_sin,month_cos,weekday_sin,weekday_cos
3066,3066,0,85,1,15,4,8,1,1,49,8846.4,7126.62,20,1,6,4,0,3,0,0,0,7,2,83,241,52,21,10,1,0,0.34,3,3,166.24,19.44,1,3,5,3,2025,3,30,23,204,0,0,0,0,0,2,42.0,53.0,43.0,53.0,39.142857142857146,25.57621663074621,14.0,83.0,54.642857142857146,24.590827379508614,14.0,83.0,60.3,21.98926070169019,14.0,94.0,49.15910043306634,51.19450083188639,56.49669817875318,57.829787234042556,41.0,30.0,0.9761904761904763,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
3458,3458,0,85,1,15,1,1,3,2,8,30372.3,25578.69,10,1,0,4,0,3,0,0,0,8,2,62,148,61,28,12,1,0,0.42,7,2,71.13,15.78,1,1,0,2,2025,3,33,13,225,0,0,0,0,0,2,83.0,20.0,76.0,71.0,45.142857142857146,25.26148960657029,14.0,83.0,53.642857142857146,23.931334923250528,14.0,83.0,60.0,21.89945677172271,14.0,94.0,52.36932532479976,52.635234054301534,56.851749909156204,57.916666666666664,-21.0,42.0,-0.2530120481927711,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
1808,1808,0,85,1,15,1,1,3,2,2,24931.35,20926.51,15,1,6,4,0,3,0,0,1,8,6,68,214,49,39,5,1,0,0.32,4,0,74.3,16.06,1,2,4,1,2025,3,33,17,229,1,0,0,0,0,2,62.0,64.0,72.0,75.0,45.714285714285715,25.79867106211927,14.0,83.0,53.357142857142854,23.718240766442698,14.0,83.0,59.766666666666666,21.771039500206236,14.0,94.0,56.27699399359982,54.683869513728,57.570991850500974,58.12244897959184,6.0,4.0,0.09677419354838701,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
476,476,0,85,1,15,0,3,7,2,41,33214.5,30510.74,25,1,0,4,0,3,0,0,0,9,1,82,277,55,37,3,0,0,0.3,1,0,316.7,8.14,0,2,5,2,2025,3,36,2,245,0,0,0,0,0,3,68.0,27.0,62.0,90.0,53.57142857142857,27.47033031506991,14.0,83.0,54.785714285714285,24.85396910394353,14.0,83.0,59.5,21.434342408451876,14.0,94.0,62.70774549519986,58.326020245230936,59.14705689240414,58.6,14.0,55.0,0.2058823529411764,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
3852,3852,0,85,1,15,8,6,8,1,11,26151.3,22240.47,10,1,6,4,0,3,0,0,0,9,4,60,230,40,48,6,0,0,0.26,3,2,117.1,14.95,1,0,0,1,2025,3,39,26,269,0,0,0,0,0,3,82.0,14.0,76.0,56.0,60.142857142857146,21.21657034355124,24.0,83.0,53.642857142857146,24.161657937437024,14.0,83.0,59.63333333333333,21.42425846032279,14.0,94.0,62.0308091213999,58.54921754586681,59.20208547999097,58.627450980392155,-22.0,46.0,-0.2682926829268293,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
1753,1753,0,85,1,15,7,4,4,2,43,494.0,311.74,0,0,4,4,0,3,0,0,0,11,0,10,55,63,35,6,2,0,0.18,1,1,331.09,36.89,1,3,1,4,2025,4,45,3,307,0,0,0,0,0,3,60.0,24.0,82.0,75.0,58.142857142857146,25.43245021246527,10.0,83.0,48.5,25.297461107026876,10.0,83.0,57.46666666666667,23.042289956442726,10.0,94.0,49.02310684104992,52.075988539751236,56.02775738450769,57.69230769230769,-50.0,-14.0,-0.8333333333333334,-0.5000000000000004,0.8660254037844384,0.0,1.0
846,846,0,85,1,15,4,8,1,1,48,15848.25,10556.12,15,1,2,1,0,3,0,0,0,12,0,28,154,52,48,2,0,0,0.18,7,3,64.78,33.39,0,2,4,4,2025,4,52,22,356,0,0,0,0,0,0,10.0,42.0,70.0,36.0,56.142857142857146,27.38873595372481,10.0,83.0,45.5,25.040736042266417,10.0,83.0,57.2,23.343610216310463,10.0,94.0,43.76733013078744,48.86585673445107,54.21951497260397,57.132075471698116,18.0,-14.0,1.7999999999999998,-2.4492935982947064e-16,1.0,0.0,1.0
3517,3517,1,90,1,15,8,6,8,1,20,11400.8,8267.93,20,1,0,4,0,3,0,0,0,1,2,88,210,37,44,7,0,0,0.42,7,0,347.7,27.48,1,1,5,2,2023,1,1,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,88.0,0.0,88.0,88.0,88.0,0.0,88.0,88.0,88.0,0.0,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
1767,1767,1,90,1,15,1,1,3,2,17,29231.5,26810.5,15,1,3,0,0,3,0,0,0,1,4,48,103,51,39,10,0,0,0.47,4,2,90.71,8.28,0,1,5,2,2023,1,4,27,27,0,0,0,0,0,0,88.0,0.0,0.0,0.0,68.0,28.284271247461902,48.0,88.0,68.0,28.284271247461902,48.0,88.0,68.0,28.284271247461902,48.0,88.0,78.0,82.66666666666667,85.41935483870968,68.0,-40.0,0.0,-0.4545454545454546,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
4967,4967,1,90,1,15,4,8,1,1,32,18787.2,14611.92,20,1,0,4,0,3,0,0,0,2,0,70,117,40,35,11,1,0,0.6,1,3,87.59,22.22,1,4,1,2,2023,1,8,20,51,0,0,0,0,0,0,48.0,0.0,0.0,0.0,68.66666666666667,20.033305601755625,48.0,88.0,68.66666666666667,20.033305601755625,48.0,88.0,68.66666666666667,20.033305601755625,48.0,88.0,76.0,80.97777777777777,84.42455775234131,68.66666666666667,22.0,0.0,0.45833333333333326,0.8660254037844386,0.5000000000000001,0.0,1.0
1273,1273,1,90,1,15,5,5,9,0,36,21464.8,19264.57,30,1,6,4,0,3,0,0,1,3,6,35,59,61,27,4,2,0,0.59,1,0,287.54,10.25,1,1,3,2,2023,1,9,5,64,1,0,0,0,0,1,70.0,0.0,0.0,0.0,60.25,23.471614061812335,35.0,88.0,60.25,23.471614061812335,35.0,88.0,60.25,23.471614061812335,35.0,88.0,65.75,74.84740740740742,81.23587660702898,60.25,-35.0,0.0,-0.5,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
4122,4122,1,90,1,15,4,8,1,1,7,6708.0,7988.0,40,1,1,2,0,3,0,0,0,3,4,67,149,76,42,6,2,0,0.45,2,0,51.29,-19.08,1,5,3,1,2023,1,12,24,83,0,0,0,0,0,1,35.0,0.0,0.0,0.0,61.6,20.549939172659368,35.0,88.0,61.6,20.549939172659368,35.0,88.0,61.6,20.549939172659368,35.0,88.0,66.0625,73.8010864197531,80.31743295496261,61.6,32.0,0.0,0.9142857142857144,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
4629,4629,1,90,1,15,2,7,5,3,18,29455.9,27203.08,15,1,1,2,0,3,0,0,0,4,4,55,202,72,24,10,2,0,0.27,3,2,274.03,7.65,1,2,2,0,2023,2,15,14,104,0,0,0,0,0,1,67.0,0.0,0.0,0.0,60.5,18.57686733547936,35.0,88.0,60.5,18.57686733547936,35.0,88.0,60.5,18.57686733547936,35.0,88.0,63.296875,71.29427489711937,78.6840501836747,60.5,-12.0,0.0,-0.17910447761194026,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
4519,4519,1,90,1,15,6,0,2,3,16,14337.0,7894.91,0,0,4,4,0,3,0,0,0,4,2,50,57,59,45,8,1,0,0.88,1,2,199.54,44.93,0,2,4,0,2023,2,16,19,109,0,0,0,0,0,1,55.0,0.0,0.0,0.0,59.0,17.416467303484175,35.0,88.0,59.0,17.416467303484175,35.0,88.0,59.0,17.416467303484175,35.0,88.0,59.97265625,68.45503824417013,76.83346630085697,59.0,-5.0,0.0,-0.09090909090909094,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
4833,4833,1,90,1,15,0,3,7,2,11,13032.0,11010.13,10,1,1,2,0,3,0,0,1,4,5,42,57,65,21,2,0,0,0.74,7,1,74.83,15.51,1,0,0,0,2023,2,16,22,112,1,0,0,0,0,1,50.0,88.0,0.0,0.0,52.42857142857143,12.68670094833093,35.0,70.0,56.875,17.208282889353022,35.0,88.0,56.875,17.208282889353022,35.0,88.0,55.4794921875,64.9276998116141,74.58614589435007,56.875,-8.0,-46.0,-0.16000000000000003,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
3528,3528,1,90,1,15,0,3,7,2,26,1376.4,1531.75,40,1,6,4,0,3,0,0,1,6,5,58,87,63,46,4,0,0,0.67,2,3,238.2,-11.29,1,1,0,3,2023,2,25,24,175,1,0,0,0,0,2,42.0,48.0,0.0,0.0,53.857142857142854,12.667919737517698,35.0,70.0,57.0,16.101242188104617,35.0,88.0,57.0,16.101242188104617,35.0,88.0,56.109619140625,64.00400650339888,73.51607196568231,57.0,16.0,10.0,0.38095238095238093,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2232,2232,1,90,1,15,9,9,0,2,23,9068.65,6737.65,15,1,0,4,0,3,0,0,0,6,4,53,139,52,35,11,0,0,0.38,7,1,180.48,25.7,1,0,3,3,2023,2,26,30,181,0,0,1,0,1,2,58.0,70.0,0.0,0.0,51.42857142857143,10.501700542565201,35.0,67.0,56.6,15.233005102226036,35.0,88.0,56.6,15.233005102226036,35.0,88.0,55.33221435546875,62.53680563627904,72.19245441950927,56.6,-5.0,-17.0,-0.08620689655172409,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
4608,4608,1,90,1,15,3,2,6,2,10,12414.0,7254.02,0,0,4,4,0,3,0,0,1,8,5,46,46,36,35,5,0,1,0.9600000000000001,5,0,138.95,41.57,0,3,2,0,2023,3,33,19,231,1,0,0,0,0,2,53.0,35.0,0.0,0.0,53.0,8.205689083394113,42.0,67.0,55.63636363636363,14.80049139233375,35.0,88.0,55.63636363636363,14.80049139233375,35.0,88.0,52.99916076660156,60.331898218108506,70.50261865050868,55.63636363636363,-7.0,11.0,-0.13207547169811318,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
429,429,1,90,1,15,8,6,8,1,17,21538.5,21734.19,25,1,2,1,0,3,0,0,0,8,1,83,113,44,42,5,1,0,0.73,3,3,158.44,-0.91,2,0,0,2,2023,3,35,29,241,0,0,0,0,0,2,46.0,67.0,0.0,0.0,55.285714285714285,13.36306209562122,42.0,83.0,57.916666666666664,16.17213278414071,35.0,88.0,57.916666666666664,16.17213278414071,35.0,88.0,60.49937057495117,63.35431178902738,71.3089013182178,57.916666666666664,37.0,16.0,0.8043478260869565,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
1412,1412,1,90,1,15,3,2,6,2,9,38646.0,26978.44,0,0,4,4,0,3,0,0,0,9,1,26,41,77,27,12,1,0,0.63,3,1,47.22,30.19,2,4,1,4,2023,3,36,5,248,0,0,0,0,0,3,83.0,55.0,0.0,0.0,51.142857142857146,17.363069730787537,26.0,83.0,55.46153846153846,17.835430022922466,26.0,88.0,55.46153846153846,17.835430022922466,26.0,88.0,51.87452793121338,58.37373688382373,68.38574639446182,55.46153846153846,-57.0,-29.0,-0.6867469879518072,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
2214,2214,1,90,1,15,3,2,6,2,4,26693.25,20988.42,25,1,5,3,0,3,0,0,0,9,0,36,67,79,47,7,0,0,0.54,5,0,236.51,21.37,2,3,3,2,2023,3,38,18,261,0,0,0,0,0,3,26.0,50.0,0.0,0.0,49.142857142857146,18.29780106486907,26.0,83.0,54.07142857142857,17.907730542612406,26.0,88.0,54.07142857142857,17.907730542612406,26.0,88.0,47.905895948410034,55.39057196598057,66.29634340127073,54.07142857142857,10.0,-14.0,0.3846153846153846,-1.0,-1.8369701987210297e-16,0.0,1.0
1779,1779,1,90,1,15,0,3,7,2,42,27205.2,18988.18,10,1,6,4,0,3,0,0,0,9,2,57,96,33,30,11,0,0,0.59,4,2,246.97,30.2,2,1,3,3,2023,3,39,27,270,0,0,0,0,0,3,36.0,42.0,88.0,0.0,51.285714285714285,18.199947671301015,26.0,83.0,51.857142857142854,15.083649542351596,26.0,83.0,54.266666666666666,17.27287992641589,26.0,88.0,50.179421961307526,55.605162370516496,65.69657931086617,54.266666666666666,21.0,15.0,0.5833333333333333,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
673,673,1,90,1,15,4,8,1,1,39,40440.6,35933.79,10,1,3,0,0,3,0,0,0,9,3,89,164,51,38,8,1,0,0.54,3,2,123.31,11.14,2,3,0,2,2023,3,39,28,271,0,0,0,0,0,3,57.0,58.0,48.0,0.0,55.714285714285715,23.192773915699732,26.0,89.0,54.785714285714285,17.979383798068323,26.0,89.0,56.4375,18.811233346062135,26.0,89.0,59.884566470980644,60.05780738778096,67.20002580693932,56.4375,32.0,31.0,0.5614035087719298,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
1380,1380,1,90,1,15,8,6,8,1,48,2012.8,1800.08,15,1,1,2,0,3,0,0,0,9,4,50,209,37,34,2,0,0,0.24,7,1,348.22,10.57,2,0,5,2,2023,3,39,29,272,0,0,0,0,0,3,89.0,53.0,70.0,0.0,55.285714285714285,23.278847950548624,26.0,89.0,53.357142857142854,17.464721111901085,26.0,89.0,56.05882352941177,18.28069537871609,26.0,89.0,57.41342485323548,58.7167664027435,66.09034672262065,56.05882352941177,-39.0,-3.0,-0.4382022471910112,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
1322,1322,1,90,1,15,7,4,4,2,46,25785.0,25858.86,40,1,6,4,0,3,0,0,0,10,4,81,98,75,26,7,1,0,0.83,5,3,187.53,-0.29,0,0,2,1,2023,4,40,6,279,0,0,0,0,0,3,50.0,46.0,35.0,0.0,60.285714285714285,24.669240534954227,26.0,89.0,56.642857142857146,18.06231581905412,26.0,89.0,57.44444444444444,18.683815652062655,26.0,89.0,63.31006863992661,61.687864215711045,67.0522598372903,57.44444444444444,31.0,35.0,0.6200000000000001,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
4851,4851,1,90,1,15,6,0,2,3,29,45199.0,28777.29,0,0,4,4,0,3,0,0,1,2,5,74,97,33,30,9,0,0,0.76,1,1,234.29,36.33,1,0,4,2,2024,1,5,3,34,1,0,0,0,0,0,81.0,83.0,67.0,0.0,59.0,23.49468024894146,26.0,89.0,57.142857142857146,18.463507221031946,26.0,89.0,58.31578947368421,18.550389728098096,26.0,89.0,65.98255147994496,63.32948232028291,67.50050113811028,58.31578947368421,-7.0,-9.0,-0.0864197530864198,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1245,1245,1,90,1,15,4,8,1,1,19,31077.7,22997.22,15,1,6,4,0,3,0,0,0,2,2,28,108,41,23,9,0,0,0.26,4,2,297.84,26.0,1,4,5,2,2024,1,6,7,38,0,0,0,0,0,0,74.0,26.0,55.0,0.0,59.285714285714285,23.034136158567538,28.0,89.0,55.214285714285715,20.046785936244902,26.0,89.0,56.8,19.28620996299797,26.0,89.0,56.48691360995872,58.61888467757852,64.9520817098451,56.8,-46.0,2.0,-0.6216216216216216,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
1574,1574,1,90,1,15,1,1,3,2,15,4015.0,2933.34,0,0,4,4,0,3,0,0,0,2,4,80,93,63,46,11,0,0,0.86,1,3,201.52,26.94,0,5,2,0,2024,1,7,16,47,0,0,0,0,0,0,28.0,36.0,50.0,0.0,65.57142857142857,21.57820770173111,28.0,89.0,57.357142857142854,21.026017373563793,26.0,89.0,57.904761904761905,19.467677729777535,26.0,89.0,62.36518520746904,61.469700053901384,65.92291514791961,57.904761904761905,52.0,44.0,1.8571428571428572,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
3523,3523,1,90,1,15,1,1,3,2,1,29912.4,22645.59,10,1,5,3,0,3,0,0,1,4,5,45,131,62,29,4,1,0,0.34,2,1,238.6,24.29,2,0,3,4,2024,2,15,13,104,1,0,0,0,0,1,80.0,57.0,42.0,0.0,63.857142857142854,22.813947279596107,28.0,89.0,57.57142857142857,20.872190868434284,26.0,89.0,57.31818181818182,19.196692085174128,26.0,89.0,58.02388890560178,59.273740046714536,64.57304965450544,57.31818181818182,-35.0,-12.0,-0.4375,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
4688,4688,1,90,1,15,2,7,5,3,45,23320.0,14832.17,0,0,4,4,0,3,0,0,0,4,1,19,119,80,22,11,2,0,0.16,3,3,181.72,36.4,1,1,4,0,2024,2,17,23,114,0,0,0,0,0,1,45.0,89.0,58.0,0.0,53.857142857142854,25.17557395193849,19.0,81.0,54.785714285714285,23.27487444047293,19.0,89.0,55.65217391304348,20.38628927769431,19.0,89.0,48.267916679201335,53.90390804048593,61.63285290260187,55.65217391304348,-26.0,-70.0,-0.5777777777777777,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
292,292,1,90,1,15,0,3,7,2,31,22968.6,25603.01,40,1,2,1,0,3,0,0,1,5,6,47,142,79,22,5,1,0,0.33,1,2,328.56,-11.47,0,5,4,2,2024,2,19,12,133,1,0,0,0,0,1,19.0,50.0,53.0,0.0,53.42857142857143,25.277507411775808,19.0,81.0,54.357142857142854,23.36534956810106,19.0,89.0,55.291666666666664,20.016252454414154,19.0,89.0,47.950937509401,52.983386968421144,60.688797876627554,55.291666666666664,28.0,-3.0,1.473684210526316,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
3389,3389,1,90,1,15,1,1,3,2,35,5386.45,4807.66,15,1,5,3,0,3,0,0,0,6,3,93,134,36,31,12,0,0,0.69,7,0,219.87,10.75,2,2,1,2,2024,2,23,6,158,0,0,0,0,0,2,47.0,81.0,46.0,0.0,55.142857142857146,27.745441496028203,19.0,93.0,57.714285714285715,25.36329440937638,19.0,93.0,56.8,20.996031371031368,19.0,93.0,59.21320313205075,58.31893537263166,62.773391562006424,56.8,46.0,12.0,0.9787234042553192,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2934,2934,1,90,1,15,3,2,6,2,22,12111.0,15989.79,40,1,1,2,0,3,0,0,0,6,3,93,156,68,34,7,0,0,0.6,3,1,163.79,-32.03,2,3,1,2,2024,2,24,13,165,0,0,0,0,0,2,93.0,74.0,83.0,0.0,57.857142857142854,30.672618470054424,19.0,93.0,58.42857142857143,26.25529773856429,19.0,93.0,58.19230769230769,21.762388160804836,19.0,93.0,67.65990234903806,62.94307732294744,64.72349533219956,58.19230769230769,0.0,19.0,0.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
1871,1871,1,90,1,15,7,4,4,2,49,261.6,316.0,40,1,2,1,0,3,0,0,0,6,1,54,160,50,35,9,2,0,0.34,7,0,348.14,-20.8,1,0,0,1,2024,2,25,18,170,0,0,0,0,0,2,93.0,28.0,26.0,0.0,61.57142857142857,27.903746121606105,19.0,93.0,60.42857142857143,24.60992384483039,19.0,93.0,58.03703703703704,21.355023695539114,19.0,93.0,64.24492676177854,61.75066701322112,64.03165692367055,58.03703703703704,-39.0,26.0,-0.4193548387096774,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
55,55,1,90,1,15,9,9,0,2,22,27086.4,35817.28,40,1,2,1,0,3,0,0,0,7,1,83,156,79,45,5,0,0,0.53,2,1,232.48,-32.10125,0,3,5,4,2024,3,29,16,198,0,0,0,0,0,2,54.0,80.0,36.0,0.0,62.0,28.254793103707794,19.0,93.0,63.785714285714285,24.22388703938125,19.0,93.0,58.92857142857143,21.48027272643707,19.0,93.0,68.93369507133391,64.5839114114583,65.25542099311117,58.92857142857143,29.0,3.0,0.537037037037037,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
1916,1916,1,90,1,15,2,7,5,3,5,28793.25,23356.62,25,1,0,4,0,3,0,0,0,8,3,22,169,46,22,4,0,0,0.13,7,0,152.13,18.88,0,0,2,3,2024,3,32,8,221,0,0,0,0,0,2,83.0,45.0,57.0,0.0,58.714285714285715,31.68971592233189,19.0,93.0,61.285714285714285,26.661492171954002,19.0,93.0,57.6551724137931,22.179907030059187,19.0,93.0,57.200271303500436,58.90605655659719,62.46474867097498,57.6551724137931,-61.0,-23.0,-0.7349397590361446,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
1638,1638,1,90,1,15,2,7,5,3,46,12137.4,11994.03,40,1,0,4,0,3,0,0,1,8,5,49,237,47,23,11,0,0,0.21,2,0,167.66,1.18,1,0,5,2,2024,3,34,24,237,1,0,0,0,0,2,22.0,19.0,89.0,0.0,63.0,27.12317582191781,22.0,93.0,58.42857142857143,25.584593578390656,19.0,93.0,57.36666666666667,21.851352571303273,19.0,93.0,55.150203477625325,57.585249015717565,61.596055208331435,57.36666666666667,27.0,30.0,1.227272727272727,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
4914,4914,1,90,1,15,5,5,9,0,43,4283.0,2602.96,0,0,4,4,0,3,0,0,0,8,1,58,186,36,46,11,2,0,0.31,7,2,180.88,39.23,2,4,5,4,2024,3,35,27,240,0,0,0,0,0,2,49.0,47.0,50.0,88.0,64.57142857142857,26.3493019696104,22.0,93.0,59.0,25.470948760680876,19.0,93.0,56.36666666666667,21.073734810198562,19.0,93.0,55.862652608218994,57.64054914695522,61.364051646503604,57.38709677419355,9.0,11.0,0.18367346938775508,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336
4333,4333,1,90,1,15,5,5,9,0,43,11061.0,11214.68,25,1,3,0,0,3,0,0,0,9,2,92,138,70,46,5,1,0,0.67,5,0,278.36,-1.39,2,3,0,1,2024,3,39,25,269,0,0,0,0,0,3,58.0,93.0,81.0,48.0,64.42857142857143,26.171594925651384,22.0,93.0,59.785714285714285,26.356078182135843,19.0,93.0,57.833333333333336,21.982882577969193,19.0,93.0,64.89698945616425,62.22180926069453,63.340564443503375,58.46875,34.0,-1.0,0.5862068965517242,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
1207,1207,1,90,1,15,4,8,1,1,43,30649.0,23020.77,0,0,4,4,0,3,0,0,0,11,4,6,101,69,41,8,0,0,0.06,3,0,229.74,24.89,2,0,5,3,2024,4,45,8,313,0,0,0,0,0,3,92.0,93.0,74.0,70.0,52.0,30.621343319107783,6.0,92.0,54.92857142857143,29.601102593066948,6.0,93.0,55.7,23.79242127957614,6.0,93.0,50.17274209212319,54.72556802593525,59.64117318908381,56.878787878787875,-86.0,-87.0,-0.9347826086956522,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
2109,2109,1,90,1,15,3,2,6,2,20,29921.6,26982.36,20,1,5,3,0,3,0,0,0,11,0,76,171,78,40,12,1,0,0.44,3,3,254.74,9.82,2,3,3,0,2024,4,47,18,323,0,0,0,0,0,3,6.0,54.0,28.0,35.0,55.142857142857146,31.9605411480499,6.0,92.0,58.357142857142854,29.016194796002463,6.0,93.0,57.06666666666667,23.73987382433618,6.0,93.0,56.62955656909239,57.56215895581055,60.69658137043324,57.44117647058823,70.0,22.0,11.666666666666666,-0.5000000000000004,0.8660254037844384,0.0,1.0
4165,4165,1,90,1,15,6,0,2,3,23,9695.7,7425.73,10,1,6,4,0,3,0,0,1,11,6,34,132,42,22,11,0,0,0.26,3,2,271.21,23.41,1,2,3,3,2024,4,47,24,329,1,0,0,0,0,3,76.0,83.0,80.0,67.0,48.142857142857146,30.157522949940546,6.0,92.0,55.07142857142857,28.98133161912307,6.0,93.0,55.96666666666667,24.02654183697017,6.0,93.0,50.97216742681929,54.42053776170248,58.9742212820182,56.77142857142857,-42.0,-49.0,-0.5526315789473684,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
2684,2684,1,90,1,15,8,6,8,1,9,34917.4,33607.64,30,1,0,4,0,3,0,0,0,1,4,35,153,50,48,4,2,0,0.23,6,1,85.63,3.75,1,4,5,2,2025,1,2,10,10,0,0,0,0,0,0,34.0,22.0,45.0,55.0,50.0,28.641461787648574,6.0,92.0,54.357142857142854,29.369285743016377,6.0,93.0,55.3,24.329845443618105,6.0,93.0,46.97912557011447,51.83113272680881,57.42749732833961,56.166666666666664,1.0,13.0,0.02941176470588225,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
1013,1013,1,90,1,15,5,5,9,0,41,31975.2,25640.09,10,1,6,4,0,3,0,0,1,1,6,79,224,39,43,3,0,0,0.35,7,1,62.55,19.81,0,0,2,1,2025,1,3,19,19,1,0,0,0,0,0,35.0,49.0,19.0,50.0,54.285714285714285,30.6415528637953,6.0,92.0,58.642857142857146,28.166011003054297,6.0,93.0,56.266666666666666,24.68551625232249,6.0,93.0,54.984344177585854,55.4536483632343,58.81927169425319,56.78378378378378,44.0,30.0,1.2571428571428571,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
488,488,1,90,1,15,8,6,8,1,22,23179.2,22644.15,40,1,5,3,0,3,0,0,1,1,5,58,187,65,47,2,2,0,0.31,2,1,238.57,2.31,1,5,2,2,2025,1,4,25,25,1,0,0,0,0,0,79.0,58.0,47.0,42.0,54.285714285714285,30.6415528637953,6.0,92.0,59.42857142857143,27.968978105460632,6.0,93.0,56.8,24.53906105052471,6.0,93.0,55.73825813318939,55.793161914803065,58.76641545591428,56.81578947368421,-21.0,0.0,-0.26582278481012656,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
247,247,1,90,1,15,8,6,8,1,19,32919.3,20499.33,10,1,0,4,0,3,0,0,0,2,0,93,245,55,37,10,1,0,0.38,2,2,105.64,37.73,0,1,1,2,2025,1,6,3,34,0,0,0,0,0,0,58.0,92.0,93.0,58.0,54.42857142857143,30.848323254579782,6.0,93.0,59.42857142857143,27.968978105460632,6.0,93.0,57.96666666666667,25.414472300223945,6.0,93.0,65.05369359989204,60.75407365949599,60.97503381359723,57.743589743589745,35.0,1.0,0.603448275862069,0.8660254037844386,0.5000000000000001,0.0,1.0
3886,3886,1,90,1,15,4,8,1,1,17,2606.1,2659.82,30,1,0,4,0,3,0,0,0,2,4,56,134,59,34,2,2,0,0.42,5,0,103.75,-2.06,2,2,0,2,2025,1,8,21,52,0,0,0,0,0,0,93.0,6.0,93.0,53.0,61.57142857142857,22.39685352050702,34.0,93.0,56.785714285714285,26.24786752196356,6.0,93.0,58.06666666666667,25.400153859611827,6.0,93.0,62.790270199919036,60.12019717156319,60.65406389013934,57.7,-37.0,50.0,-0.3978494623655914,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
