date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny
2025-07-18,CUST100071,ORD202300071,P1044,Tata Grocer 4,17,2,Mumbai,Maharashtra,West,10,14670.6,15430.92,40,1,Great Indian Festival,No,No,No,July,Friday,92,244,35,48,2,Low,No,0.38,7,0,248.93,-5.18,Stable,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-21,CUST100072,ORD202300072,P1078,Prestige Hom 18,13,7,Kochi,Kerala,South,43,23241.55,20199.25,15,1,Great Indian Festival,No,No,Yes,September,Sunday,42,130,57,23,6,High,No,0.32,5,3,203.35,13.09,Stable,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-04-23,CUST100073,ORD202300073,P1001,Samsung Electronic 1,15,3,Chennai,Tamil Nadu,South,27,16960.05,14785.98,15,1,Big Billion Days,No,No,Yes,April,Sunday,65,148,37,20,9,High,No,0.44,2,1,157.86,12.82,Decreasing,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-26,CUST100074,ORD202300074,P1010,Samsung Electronic 10,15,6,Ahmedabad,Gujarat,West,25,48830.0,32181.65,0,0,No Promotion,No,No,No,December,Thursday,63,82,50,38,8,High,No,0.77,6,3,129.75,34.09,Stable,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-07-31,CUST100075,ORD202300075,P1089,Loreal Beaut 9,7,5,Kolkata,West Bengal,East,47,5377.5,3649.7,10,1,Weekend Flash Sale,No,No,No,July,Thursday,95,197,63,22,8,Medium,No,0.48,3,1,143.25,32.13,Increasing,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-08-22,CUST100076,ORD202300076,P1068,Philips Hom 8,12,8,Lucknow,Uttar Pradesh,North,11,10325.6,8231.76,20,1,End of Season Sale,No,No,No,August,Tuesday,38,98,36,24,6,Low,No,0.39,5,1,275.67,20.28,Decreasing,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-10-08,CUST100077,ORD202300077,P1060,Tata Grocer 20,17,9,Vijayawada,Andhra Pradesh,South,20,37499.25,36013.45,25,1,Diwali Sale,No,No,No,October,Wednesday,92,256,70,39,7,High,No,0.36,2,3,61.17,3.96,Stable,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-07-16,CUST100078,ORD202300078,P1076,Philips Hom 16,12,0,Hyderabad,Telangana,South,41,20937.6,14600.53,10,1,Diwali Sale,No,No,No,July,Tuesday,77,86,33,31,6,Low,No,0.9,7,0,230.65,30.27,Decreasing,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-03-26,CUST100079,ORD202300079,P1058,Nestle Grocer 18,9,9,Vijayawada,Andhra Pradesh,South,45,34334.4,30096.31,20,1,Big Billion Days,No,No,Yes,March,Sunday,92,130,33,34,3,Medium,No,0.71,1,1,52.13,12.34,Decreasing,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-12-06,CUST100080,ORD202300080,P1079,Prestige Hom 19,13,2,Mumbai,Maharashtra,West,21,19238.4,15555.55,20,1,Great Indian Festival,No,No,Yes,December,Saturday,71,244,68,21,12,High,No,0.29,1,2,69.3,19.14,Decreasing,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2023-11-04,CUST100081,ORD202300081,P1043,Nestle Grocer 3,9,1,Bengaluru,Karnataka,South,38,32631.5,29912.97,15,1,Republic Day Sale,No,No,Yes,November,Saturday,67,234,74,41,8,Low,No,0.29,6,0,135.97,8.33,Stable,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-09-19,CUST100082,ORD202300082,P1086,Loreal Beaut 6,7,8,Lucknow,Uttar Pradesh,North,21,3794.4,4147.61,40,1,Republic Day Sale,No,No,No,September,Tuesday,66,70,53,29,4,Low,No,0.94,7,3,99.52,-9.31,Increasing,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-07-27,CUST100083,ORD202300083,P1065,Milton Hom 5,8,8,Lucknow,Uttar Pradesh,North,44,43746.3,34777.45,10,1,Diwali Sale,No,No,No,July,Thursday,36,188,54,24,4,Low,No,0.19,7,1,263.57,20.5,Increasing,4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-05-01,CUST100084,ORD202300084,P1057,Fortune Grocer 17,4,9,Vijayawada,Andhra Pradesh,South,23,11323.8,14078.32,40,1,End of Season Sale,No,No,No,May,Wednesday,49,185,45,29,9,Low,No,0.26,6,3,183.12,-24.33,Stable,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-05-07,CUST100085,ORD202300085,P1021,Nike Fashio 1,10,3,Chennai,Tamil Nadu,South,33,31861.6,22424.39,20,1,Big Billion Days,No,No,No,May,Wednesday,81,176,65,49,3,High,No,0.46,7,0,128.37,29.62,Increasing,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-10-29,CUST100086,ORD202300086,P1056,Fortune Grocer 16,4,1,Bengaluru,Karnataka,South,15,11063.25,11375.34,25,1,End of Season Sale,No,No,Yes,October,Sunday,31,137,33,32,10,Medium,No,0.23,4,0,156.22,-2.82,Increasing,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-11-17,CUST100087,ORD202300087,P1019,Dell Electronic 19,3,2,Mumbai,Maharashtra,West,0,2032.5,1962.09,25,1,Great Indian Festival,No,No,Yes,November,Sunday,45,239,75,35,9,High,No,0.19,1,0,119.34,3.46,Increasing,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-12-16,CUST100088,ORD202300088,P1055,Nestle Grocer 15,9,1,Bengaluru,Karnataka,South,4,15264.8,11075.8,20,1,Big Billion Days,No,No,No,December,Tuesday,50,157,70,45,11,Medium,No,0.32,1,3,224.99,27.44,Increasing,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-10,CUST100089,ORD202300089,P1092,Loreal Beaut 12,7,2,Mumbai,Maharashtra,West,5,17359.2,13573.01,10,1,Weekend Flash Sale,No,No,No,May,Friday,50,196,56,25,12,High,No,0.26,5,2,60.98,21.81,Decreasing,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-05,CUST100090,ORD202300090,P1071,Milton Hom 11,8,0,Hyderabad,Telangana,South,4,19341.0,14464.07,25,1,End of Season Sale,No,No,No,November,Wednesday,69,164,46,43,2,Medium,No,0.42,3,1,267.21,25.22,Decreasing,4,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-11,CUST100091,ORD202300091,P1018,Apple Electronic 18,2,0,Hyderabad,Telangana,South,11,18630.4,17544.65,20,1,Diwali Sale,No,No,No,November,Monday,42,241,73,34,9,High,No,0.17,7,1,59.56,5.83,Stable,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-03-31,CUST100092,ORD202300092,P1026,Adidas Fashio 6,1,0,Hyderabad,Telangana,South,18,14617.4,13564.03,30,1,Great Indian Festival,No,No,No,March,Friday,89,210,46,21,12,Low,No,0.42,3,0,308.4,7.21,Stable,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-01-23,CUST100093,ORD202300093,P1056,Fortune Grocer 16,4,6,Ahmedabad,Gujarat,West,17,36684.75,31047.97,25,1,Weekend Flash Sale,No,No,No,January,Thursday,43,170,74,35,7,High,No,0.25,7,0,265.4,15.37,Increasing,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-01-05,CUST100094,ORD202300094,P1070,Philips Hom 10,12,4,New Delhi,Delhi,North,44,21250.0,12112.87,0,0,No Promotion,No,No,No,January,Friday,42,120,58,39,8,Low,No,0.35,4,2,178.61,43.0,Decreasing,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-16,CUST100095,ORD202300095,P1082,Nivea Beaut 2,11,0,Hyderabad,Telangana,South,38,3070.2,3333.99,40,1,Republic Day Sale,No,No,No,July,Tuesday,85,276,73,25,2,Low,No,0.31,6,3,50.79,-8.59,Increasing,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-01-11,CUST100096,ORD202300096,P1050,Tata Grocer 10,17,9,Vijayawada,Andhra Pradesh,South,8,1973.7,1671.3,15,1,Diwali Sale,No,No,Yes,January,Saturday,75,170,58,44,3,High,No,0.44,5,2,163.39,15.32,Decreasing,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-02-23,CUST100097,ORD202300097,P1095,Nivea Beaut 15,11,2,Mumbai,Maharashtra,West,39,24678.75,25612.78,25,1,Diwali Sale,No,No,No,February,Thursday,35,102,79,28,9,Low,No,0.34,3,3,102.06,-3.78,Increasing,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-06-30,CUST100098,ORD202300098,P1012,Samsung Electronic 12,15,5,Kolkata,West Bengal,East,45,26380.2,24895.64,40,1,Great Indian Festival,No,No,No,June,Monday,89,163,49,47,4,High,No,0.55,6,1,286.05,5.63,Decreasing,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-10-12,CUST100099,ORD202300099,P1031,Levis Fashio 11,6,7,Kochi,Kerala,South,19,1345.4,1332.08,30,1,Great Indian Festival,No,Yes,No,October,Thursday,99,240,38,39,3,Low,No,0.41,4,3,202.97,0.99,Stable,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2024-10-11,CUST100100,ORD202300100,P1083,Lakme Beaut 3,5,1,Bengaluru,Karnataka,South,49,17813.4,20168.93,40,1,Weekend Flash Sale,No,No,No,October,Friday,36,235,65,40,11,Low,No,0.15,2,3,195.89,-13.22,Increasing,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-09-14,CUST100101,ORD202300101,P1022,Adidas Fashio 2,1,2,Mumbai,Maharashtra,West,35,18143.25,13586.22,15,1,Republic Day Sale,No,No,Yes,September,Saturday,94,166,35,28,5,High,No,0.57,3,1,233.76,25.12,Decreasing,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-12-12,CUST100102,ORD202300102,P1076,Philips Hom 16,12,9,Vijayawada,Andhra Pradesh,South,2,6183.0,7276.56,40,1,Big Billion Days,No,No,No,December,Tuesday,63,207,32,46,2,Low,No,0.3,6,2,241.85,-17.69,Decreasing,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-03-04,CUST100103,ORD202300103,P1064,Milton Hom 4,8,8,Lucknow,Uttar Pradesh,North,28,15346.4,12866.73,20,1,Republic Day Sale,No,No,Yes,March,Saturday,79,155,59,22,2,Low,No,0.51,4,3,183.98,16.16,Stable,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-10-15,CUST100104,ORD202300104,P1094,Lakme Beaut 14,5,5,Kolkata,West Bengal,East,28,21064.0,17871.36,20,1,Big Billion Days,No,No,No,October,Tuesday,33,114,45,34,3,Medium,No,0.29,2,1,70.01,15.16,Stable,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-05-23,CUST100105,ORD202300105,P1021,Nike Fashio 1,10,5,Kolkata,West Bengal,East,31,30447.2,22738.67,20,1,Republic Day Sale,No,No,No,May,Thursday,40,167,62,34,9,Medium,No,0.24,1,0,333.02,25.32,Decreasing,2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2024-12-23,CUST100106,ORD202300106,P1007,Samsung Electronic 7,15,0,Hyderabad,Telangana,South,8,13046.6,14362.16,30,1,Weekend Flash Sale,No,No,No,December,Monday,80,153,64,20,3,Medium,No,0.52,3,2,276.8,-10.08,Stable,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-02-03,CUST100107,ORD202300107,P1047,Fortune Grocer 7,4,8,Lucknow,Uttar Pradesh,North,39,19113.0,12358.22,0,0,No Promotion,No,No,Yes,February,Saturday,70,265,65,28,11,High,No,0.26,1,1,342.28,35.34,Stable,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-01-18,CUST100108,ORD202300108,P1097,Lakme Beaut 17,5,2,Mumbai,Maharashtra,West,33,9271.5,8613.84,30,1,Diwali Sale,No,No,Yes,January,Saturday,33,44,32,24,7,Medium,No,0.75,4,1,227.94,7.09,Decreasing,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-10-14,CUST100109,ORD202300109,P1021,Nike Fashio 1,10,6,Ahmedabad,Gujarat,West,30,32481.6,28357.7,20,1,Republic Day Sale,No,No,No,October,Monday,84,214,64,35,11,Medium,No,0.39,7,0,154.19,12.7,Decreasing,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-09-22,CUST100110,ORD202300110,P1093,Nivea Beaut 13,11,0,Hyderabad,Telangana,South,30,31455.2,31131.51,20,1,Weekend Flash Sale,No,No,Yes,September,Sunday,102,249,44,43,2,High,No,0.41,2,3,85.81,1.03,Decreasing,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2023-08-14,CUST100111,ORD202300111,P1025,Puma Fashio 5,14,0,Hyderabad,Telangana,South,47,21827.25,17108.43,25,1,Great Indian Festival,No,No,No,August,Monday,46,151,62,44,11,Medium,No,0.3,6,0,258.79,21.62,Decreasing,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-09-06,CUST100112,ORD202300112,P1068,Philips Hom 8,12,6,Ahmedabad,Gujarat,West,44,15571.5,16153.48,25,1,Big Billion Days,No,No,Yes,September,Saturday,71,210,52,41,12,High,No,0.34,3,3,99.6,-3.74,Increasing,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-04-05,CUST100113,ORD202300113,P1039,Levis Fashio 19,6,4,New Delhi,Delhi,North,7,27837.6,33694.96,40,1,Big Billion Days,No,No,No,April,Friday,60,182,52,37,6,Medium,No,0.33,5,3,317.69,-21.04,Stable,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2023-03-28,CUST100114,ORD202300114,P1037,Levis Fashio 17,6,1,Bengaluru,Karnataka,South,35,13739.4,14062.53,40,1,Weekend Flash Sale,No,No,No,March,Tuesday,81,135,42,46,10,Medium,No,0.6,6,2,82.55,-2.35,Decreasing,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-05-11,CUST100115,ORD202300115,P1007,Samsung Electronic 7,15,8,Lucknow,Uttar Pradesh,North,49,12740.65,8440.65,15,1,Republic Day Sale,No,No,Yes,May,Saturday,80,164,75,35,3,High,No,0.49,2,0,339.0,33.75,Increasing,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-09-04,CUST100116,ORD202300116,P1084,Lakme Beaut 4,5,3,Chennai,Tamil Nadu,South,34,39791.2,30905.52,20,1,Great Indian Festival,No,No,No,September,Thursday,27,223,35,40,11,Low,No,0.12,6,0,323.1,22.33,Increasing,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2025-03-24,CUST100117,ORD202300117,P1064,Milton Hom 4,8,2,Mumbai,Maharashtra,West,18,39428.8,37910.09,20,1,End of Season Sale,No,No,No,March,Monday,21,97,66,39,3,Medium,No,0.22,4,3,315.67,3.85,Increasing,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-01-30,CUST100118,ORD202300118,P1015,Samsung Electronic 15,15,5,Kolkata,West Bengal,East,43,8136.75,7725.26,25,1,Republic Day Sale,No,No,No,January,Tuesday,43,46,77,30,6,High,No,0.93,7,1,94.4,5.06,Decreasing,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-11-02,CUST100119,ORD202300119,P1012,Samsung Electronic 12,15,6,Ahmedabad,Gujarat,West,16,44060.0,26268.36,0,1,Great Indian Festival,No,Yes,Yes,November,Saturday,65,187,50,49,5,Low,No,0.35,4,1,178.49,40.38,Stable,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-01-24,CUST100120,ORD202300120,P1034,Puma Fashio 14,14,5,Kolkata,West Bengal,East,45,41040.9,32693.48,10,1,Big Billion Days,No,No,No,January,Tuesday,79,157,40,32,12,High,No,0.5,7,2,253.99,20.34,Decreasing,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-03-28,CUST100121,ORD202300121,P1029,Nike Fashio 9,10,2,Mumbai,Maharashtra,West,42,23653.5,23241.42,25,1,Big Billion Days,No,No,No,March,Thursday,67,173,74,37,9,High,No,0.39,7,1,276.18,1.74,Decreasing,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
